agent_id,t,x,y,dmin,episode_return,ema_return,recent_mean,collected,since_last_collect,pos_regret_sum,regret_max,action_dist
18,50,10.1506,2.9407,2.2562,-0.477597,-0.006267,-0.009552,0,0,0.02099,0.00901,"[0.28, 0.32, 0.08, 0.06, 0.26]"
18,100,10.1662,3.0876,2.3912,-1.004613,-0.008877,-0.010046,0,0,0.240219,0.135109,"[0.15, 0.18, 0.07, 0.16, 0.44]"
18,150,10.0071,2.966,2.2089,-1.468153,-0.009119,-0.009788,0,0,0.044108,0.029313,"[0.106667, 0.126667, 0.146667, 0.186667, 0.433333]"
18,200,10.0863,3.1787,2.3962,-2.005613,-0.010047,-0.010028,0,0,0.404039,0.211463,"[0.105, 0.1, 0.12, 0.25, 0.425]"
18,250,10.1015,3.2318,2.4359,-2.513553,-0.010128,-0.01018,0,0,0.580886,0.262874,"[0.088, 0.08, 0.104, 0.268, 0.46]"
18,300,10.1764,3.1027,2.4094,-3.008242,-0.009963,-0.010018,0,0,0.712802,0.310294,"[0.076667, 0.07, 0.103333, 0.293333, 0.456667]"
18,350,10.294,2.9014,2.2999,-3.486347,-0.009607,-0.010091,0,0,0.057487,0.04049,"[0.065714, 0.062857, 0.125714, 0.305714, 0.44]"
18,400,10.1087,3.0628,2.3419,-3.994744,-0.010201,-0.009946,0,0,0.856661,0.355102,"[0.06, 0.0575, 0.17, 0.2925, 0.42]"
18,450,10.1746,3.2605,2.5135,-4.529057,-0.010536,-0.010078,0,0,0.98134,0.400867,"[0.055556, 0.051111, 0.171111, 0.315556, 0.406667]"
18,500,10.4419,3.3857,2.7876,-5.083878,-0.010846,-0.010378,0,0,1.122148,0.46599,"[0.056, 0.052, 0.172, 0.316, 0.404]"
18,550,10.6741,3.465,2.9797,-5.622309,-0.010746,-0.01068,0,0,0.154108,0.102054,"[0.06, 0.050909, 0.165455, 0.341818, 0.381818]"
18,600,10.6111,3.4005,2.891,-6.104571,-0.010069,-0.010549,0,0,0.261464,0.155732,"[0.055, 0.05, 0.153333, 0.355, 0.386667]"
18,650,10.5582,3.3276,2.801,-6.586572,-0.009842,-0.010288,0,0,0.266474,0.158082,"[0.052308, 0.049231, 0.144615, 0.367692, 0.386154]"
18,700,10.5708,3.4202,2.8853,-7.103421,-0.010126,-0.010098,0,0,0.30272,0.166376,"[0.05, 0.052857, 0.135714, 0.384286, 0.377143]"
18,750,10.509,3.4212,2.8529,-7.596944,-0.009959,-0.009873,0,0,0.323985,0.178127,"[0.048, 0.050667, 0.128, 0.4, 0.373333]"
18,800,10.5406,3.5077,2.9431,-8.114994,-0.010222,-0.010052,0,0,0.0,0.0,"[0.04625, 0.055, 0.12125, 0.40875, 0.36875]"
