agent_id,t,x,y,dmin,episode_return,ema_return,recent_mean,collected,since_last_collect,pos_regret_sum,regret_max,action_dist
6,50,4.2269,10.6267,3.4437,-0.358772,-0.00437,-0.007175,0,0,0.068537,0.044439,"[0.4, 0.16, 0.28, 0.08, 0.08]"
6,100,3.6371,9.6782,2.3444,-0.63892,-0.005158,-0.006389,0,0,0.113436,0.071937,"[0.42, 0.18, 0.22, 0.08, 0.1]"
6,150,3.5435,8.6392,1.6706,-1.004154,-0.006767,-0.006694,0,0,0.046837,0.035387,"[0.42, 0.206667, 0.186667, 0.086667, 0.1]"
6,200,4.1803,7.8717,1.4673,-1.46349,-0.008225,-0.007317,0,0,0.026744,0.014828,"[0.405, 0.21, 0.195, 0.095, 0.095]"
6,250,4.3974,7.8155,1.618,-1.993632,-0.009558,-0.008174,0,0,0.063634,0.030689,"[0.344, 0.192, 0.176, 0.204, 0.084]"
6,300,4.209,7.4916,1.3051,-2.431065,-0.008999,-0.008961,0,0,0.037458,0.01713,"[0.303333, 0.17, 0.203333, 0.213333, 0.11]"
6,350,3.9926,6.6567,0.6568,-2.801395,-0.007872,-0.008986,0,0,0.086558,0.076779,"[0.285714, 0.208571, 0.211429, 0.191429, 0.102857]"
6,400,4.7573,6.2996,0.8144,-3.332913,-0.010016,-0.009347,0,0,0.051917,0.024509,"[0.2875, 0.2125, 0.2025, 0.1875, 0.11]"
6,450,4.8501,6.2975,0.9007,-3.850178,-0.01019,-0.009283,0,0,0.286302,0.148151,"[0.255556, 0.197778, 0.18, 0.222222, 0.144444]"
6,500,4.9189,6.4054,1.0044,-4.370914,-0.010344,-0.009699,0,0,0.532291,0.271145,"[0.234, 0.182, 0.164, 0.244, 0.176]"
6,550,5.044,6.3785,1.0282,-4.875682,-0.010119,-0.010371,0,0,0.020481,0.008839,"[0.216364, 0.170909, 0.152727, 0.254545, 0.205455]"
6,600,6.1721,6.649,0.6714,-5.30432,-0.009429,-0.009857,0,0,0.046414,0.039719,"[0.238333, 0.173333, 0.151667, 0.245, 0.191667]"
6,650,6.205,6.6912,0.7209,-5.814226,-0.009882,-0.00982,0,0,0.117468,0.083734,"[0.221538, 0.161538, 0.144615, 0.287692, 0.184615]"
6,700,6.1916,6.8073,0.8297,-6.335987,-0.010229,-0.009825,0,0,0.224409,0.137204,"[0.208571, 0.151429, 0.137143, 0.307143, 0.195714]"
6,750,6.1517,6.871,0.8581,-6.841648,-0.010161,-0.00983,0,0,0.354545,0.202273,"[0.194667, 0.142667, 0.132, 0.316, 0.214667]"
6,800,6.0956,6.8948,0.8999,-7.350023,-0.010169,-0.010229,0,0,0.482662,0.266331,"[0.18375, 0.13625, 0.12375, 0.33375, 0.2225]"
6,850,6.0816,6.8627,0.8666,-7.843356,-0.009936,-0.010146,0,0,0.61093,0.330465,"[0.174118, 0.128235, 0.116471, 0.342353, 0.238824]"
