agent_id,t,x,y,dmin,episode_return,ema_return,recent_mean,collected,since_last_collect,pos_regret_sum,regret_max,action_dist
11,50,0.5422,4.2444,2.6763,-0.486941,-0.006137,-0.009739,0,0,0.118517,0.063801,"[0.08, 0.24, 0.04, 0.18, 0.46]"
11,100,0.4832,3.7605,2.3238,-0.916433,-0.007597,-0.009164,0,0,0.017597,0.005866,"[0.06, 0.28, 0.09, 0.15, 0.42]"
11,150,0.3933,2.7675,1.7806,-1.30779,-0.00777,-0.008719,0,0,0.0396,0.022339,"[0.18, 0.206667, 0.126667, 0.193333, 0.293333]"
11,200,1.1539,2.5508,1.0095,-1.653583,-0.007207,-0.008268,0,0,0.041647,0.0257,"[0.2, 0.225, 0.14, 0.195, 0.24]"
11,250,1.3905,3.1308,1.2846,-2.208601,-0.009682,-0.008608,0,0,0.091094,0.070547,"[0.204, 0.216, 0.148, 0.224, 0.208]"
11,300,1.457,3.1099,1.2356,-2.698796,-0.009734,-0.008912,0,0,0.279043,0.164521,"[0.176667, 0.18, 0.123333, 0.286667, 0.233333]"
11,350,1.4916,3.1149,1.2254,-3.19675,-0.009886,-0.009445,0,0,0.398024,0.224012,"[0.157143, 0.154286, 0.105714, 0.322857, 0.26]"
11,400,1.5734,3.2487,1.3195,-3.715584,-0.010133,-0.01031,0,0,0.163462,0.116731,"[0.1425, 0.1425, 0.1, 0.2975, 0.3175]"
11,450,1.6145,3.2853,1.3418,-4.220041,-0.010117,-0.010057,0,0,0.331621,0.200811,"[0.128889, 0.128889, 0.088889, 0.311111, 0.342222]"
11,500,1.6463,3.3299,1.3761,-4.726894,-0.010121,-0.01014,0,0,0.486127,0.278064,"[0.118, 0.116, 0.082, 0.328, 0.356]"
11,550,1.7012,3.3829,1.3541,-5.222491,-0.009967,-0.010129,0,0,0.629811,0.349906,"[0.107273, 0.105455, 0.081818, 0.341818, 0.363636]"
11,600,1.73,3.3788,1.3253,-5.716732,-0.009933,-0.010006,0,0,0.711862,0.390931,"[0.1, 0.098333, 0.075, 0.341667, 0.385]"
11,650,1.7004,3.3181,1.3379,-6.219261,-0.009996,-0.009996,0,0,0.780106,0.425053,"[0.095385, 0.090769, 0.069231, 0.350769, 0.393846]"
11,700,1.6984,3.2665,1.3019,-6.712061,-0.009902,-0.009926,0,0,0.833749,0.451874,"[0.088571, 0.087143, 0.065714, 0.362857, 0.395714]"
11,750,1.6983,3.2266,1.2631,-7.204306,-0.009864,-0.009909,0,0,0.863491,0.466745,"[0.082667, 0.082667, 0.062667, 0.365333, 0.406667]"
11,800,1.7105,3.2107,1.2449,-7.700651,-0.009893,-0.00992,0,0,0.881357,0.475678,"[0.0775, 0.07875, 0.05875, 0.37625, 0.40875]"
11,850,1.723,3.1456,1.1787,-8.18741,-0.009795,-0.009841,0,0,0.87478,0.471463,"[0.074118, 0.074118, 0.057647, 0.383529, 0.410588]"
11,900,1.8623,3.006,1.0154,-8.654756,-0.0095,-0.009713,0,0,0.860216,0.446301,"[0.073333, 0.074444, 0.055556, 0.386667, 0.41]"
11,950,2.1832,2.4606,0.4957,-9.050823,-0.008247,-0.009233,0,0,0.010783,0.003594,"[0.086316, 0.074737, 0.055789, 0.376842, 0.406316]"
11,1000,2.2416,1.7546,1.4529,-6.742265,0.015991,0.004792,1,39,0.113164,0.071317,"[0.099, 0.072, 0.06, 0.377, 0.392]"
11,1050,2.248,1.7736,1.4386,-7.239401,-0.000502,0.00474,1,89,0.277219,0.153609,"[0.094286, 0.068571, 0.058095, 0.387619, 0.391429]"
11,1100,2.233,1.8312,1.398,-7.731279,-0.006415,0.004617,1,139,0.382791,0.206396,"[0.09, 0.067273, 0.056364, 0.391818, 0.394545]"
11,1150,2.2004,1.8523,1.3987,-8.231425,-0.008701,0.004097,1,189,0.42646,0.22823,"[0.086087, 0.066087, 0.053913, 0.397391, 0.396522]"
11,1200,2.2077,1.8337,1.41,-8.733666,-0.00957,-0.009957,1,239,0.474303,0.252152,"[0.0825, 0.064167, 0.051667, 0.404167, 0.3975]"
11,1250,2.2163,1.7441,1.4259,-9.236856,-0.009875,-0.009987,1,289,0.528618,0.279309,"[0.0808, 0.0624, 0.0504, 0.4056, 0.4008]"
11,1300,2.1142,1.7685,1.3535,-9.722383,-0.009844,-0.009956,1,339,0.566968,0.285379,"[0.079231, 0.061538, 0.05, 0.402308, 0.406923]"
11,1350,2.0846,1.9012,1.4101,-10.233703,-0.010162,-0.010011,1,389,0.61891,0.291534,"[0.076296, 0.059259, 0.053333, 0.402963, 0.408148]"
11,1400,2.1807,2.6648,0.8852,-10.628719,-0.00845,-0.009475,1,439,0.070806,0.056856,"[0.087143, 0.057857, 0.056429, 0.398571, 0.4]"
11,1450,2.3517,3.1188,0.6591,-11.083493,-0.008865,-0.009233,1,489,0.030049,0.017735,"[0.091724, 0.06, 0.055862, 0.392414, 0.4]"
11,1500,3.4433,2.8862,1.2452,-7.700715,0.029555,0.010108,2,34,0.052887,0.034225,"[0.103333, 0.065333, 0.058667, 0.382, 0.390667]"
11,1550,4.1932,2.7688,1.2462,-8.200925,0.004355,0.010164,2,84,0.115094,0.048886,"[0.107742, 0.070323, 0.062581, 0.377419, 0.381935]"
11,1600,3.5493,2.7427,1.3356,-8.718801,-0.005186,0.00955,2,134,0.054112,0.028732,"[0.1075, 0.078125, 0.0675, 0.3725, 0.374375]"
11,1650,2.8691,2.6566,1.7561,-9.302887,-0.009061,0.008903,2,184,0.114257,0.072046,"[0.112121, 0.08, 0.068485, 0.36303, 0.376364]"
11,1700,3.0361,2.6403,1.6667,-9.785016,-0.009375,-0.010422,2,234,0.066284,0.03188,"[0.11, 0.08, 0.067647, 0.364118, 0.378235]"
11,1750,3.1299,2.9043,1.3991,-10.231502,-0.009485,-0.010153,2,284,0.078684,0.078684,"[0.110286, 0.101714, 0.066857, 0.353714, 0.367429]"
11,1800,3.5586,3.0471,1.0502,-10.661713,-0.008552,-0.009715,2,334,0.020671,0.008929,"[0.108889, 0.119444, 0.069444, 0.343889, 0.358333]"
11,1850,3.6843,4.0896,1.6,-5.271672,0.084033,0.020156,3,11,0.040451,0.030226,"[0.115676, 0.122162, 0.072973, 0.337838, 0.351351]"
11,1900,3.8617,4.4221,1.2766,-5.706994,0.025337,0.02039,3,61,0.072952,0.053577,"[0.117895, 0.122632, 0.071053, 0.345789, 0.342632]"
11,1950,3.3693,4.7882,1.3661,-6.224901,0.002473,0.020033,3,111,0.083938,0.072369,"[0.117436, 0.133333, 0.072821, 0.341538, 0.334872]"
11,2000,3.3787,4.7715,1.3766,-6.727,-0.005516,0.019674,3,161,0.296735,0.168292,"[0.1145, 0.132, 0.071, 0.353, 0.3295]"
11,2050,3.6266,4.6967,1.3557,-7.222814,-0.008275,-0.009756,3,211,0.052268,0.038071,"[0.112683, 0.134146, 0.069756, 0.352683, 0.330732]"
11,2100,4.1426,5.6211,0.4049,-7.532653,-0.007037,-0.009128,3,261,0.033236,0.026524,"[0.119048, 0.137619, 0.071429, 0.346667, 0.325238]"
11,2150,4.5947,5.845,0.6146,-8.074587,-0.009389,-0.009248,3,311,0.191251,0.105626,"[0.121395, 0.134884, 0.072558, 0.346047, 0.325116]"
11,2200,4.6389,5.9047,0.646,-8.580873,-0.009859,-0.009269,3,361,0.402746,0.211373,"[0.119091, 0.132273, 0.071364, 0.349091, 0.328182]"
11,2250,4.6781,5.9478,0.6801,-9.087693,-0.010031,-0.009324,3,411,0.593993,0.306996,"[0.116444, 0.129333, 0.071111, 0.352889, 0.330222]"
11,2300,4.7809,6.1176,0.7897,-9.60962,-0.01037,-0.010385,3,461,0.048934,0.03744,"[0.115652, 0.126957, 0.070435, 0.353913, 0.333043]"
11,2350,4.7809,6.1176,0.7897,-10.10962,-0.010135,-0.010175,3,511,0.20681,0.123405,"[0.113191, 0.124255, 0.068936, 0.351915, 0.341702]"
11,2400,4.763,6.2569,0.8051,-10.612696,-0.010132,-0.010159,3,561,0.310271,0.175135,"[0.111667, 0.122917, 0.067917, 0.3525, 0.345]"
11,2450,4.7506,6.2937,0.806,-11.112878,-0.010047,-0.010126,3,611,0.392705,0.216352,"[0.109388, 0.121224, 0.066531, 0.35551, 0.347347]"
11,2500,4.7448,6.2545,0.7871,-11.609103,-0.009968,-0.009997,3,661,0.461294,0.250647,"[0.1072, 0.1192, 0.0656, 0.3604, 0.3476]"
11,2550,4.6959,6.268,0.7458,-12.100831,-0.009861,-0.009956,3,711,0.506336,0.273168,"[0.105098, 0.117255, 0.065098, 0.360392, 0.352157]"
11,2600,4.6348,6.3072,0.7053,-12.592728,-0.009839,-0.0099,3,761,0.512241,0.27612,"[0.103462, 0.115385, 0.064231, 0.363077, 0.353846]"
11,2650,4.5453,6.3698,0.6588,-13.083441,-0.009825,-0.009853,3,811,0.493441,0.266721,"[0.102264, 0.113962, 0.063019, 0.363396, 0.357358]"
11,2700,4.5066,6.4892,0.7042,-13.592519,-0.010053,-0.009917,3,861,0.480755,0.256159,"[0.101111, 0.112963, 0.062222, 0.365556, 0.358148]"
11,2750,4.5192,6.6668,0.8451,-14.120704,-0.010545,-0.010099,3,911,0.034055,0.023588,"[0.100364, 0.112, 0.063636, 0.370909, 0.353091]"
11,2800,4.6761,6.7258,0.9919,-14.650058,-0.010449,-0.010287,3,961,0.266268,0.143134,"[0.098571, 0.11, 0.065714, 0.370357, 0.355357]"
11,2850,4.688,6.6198,0.926,-15.136877,-0.009982,-0.010267,3,1011,0.413506,0.216753,"[0.097544, 0.108421, 0.064912, 0.371228, 0.357895]"
11,2900,4.6553,6.4687,0.8057,-15.612815,-0.009723,-0.010101,3,1061,0.481236,0.254655,"[0.096207, 0.107586, 0.064828, 0.372414, 0.358966]"
11,2950,4.7148,6.2933,0.7727,-16.106213,-0.009796,-0.009928,3,1111,0.48661,0.244993,"[0.095593, 0.107458, 0.063729, 0.371864, 0.361356]"
11,3000,4.5274,6.2486,0.583,-16.568284,-0.009485,-0.009591,3,1161,0.496546,0.218428,"[0.094333, 0.106333, 0.065333, 0.371667, 0.362333]"
11,3050,3.9112,6.2941,0.3072,-17.013111,-0.008919,-0.009381,3,1211,0.024936,0.01734,"[0.098033, 0.10623, 0.067541, 0.370492, 0.357705]"
11,3100,3.6169,5.9622,1.2073,-11.693138,0.0354,0.019598,4,47,0.087263,0.053631,"[0.100645, 0.105161, 0.066774, 0.367742, 0.359677]"
11,50,1.2555,3.9657,1.994,-0.350473,-0.004285,-0.007009,0,0,0.016737,0.012999,"[0.36, 0.16, 0.24, 0.12, 0.12]"
11,100,1.9123,3.0496,1.0888,-0.669436,-0.005833,-0.006694,0,0,0.06673,0.04667,"[0.44, 0.12, 0.25, 0.08, 0.11]"
11,150,1.7654,2.729,1.264,-1.204482,-0.008847,-0.00803,0,0,0.04547,0.028928,"[0.326667, 0.12, 0.266667, 0.066667, 0.22]"
11,200,1.9994,2.543,2.4749,-1.946653,-0.014086,-0.009733,0,0,0.170222,0.119808,"[0.305, 0.095, 0.2, 0.105, 0.295]"
11,250,2.3202,2.014,2.6011,-2.471902,-0.011809,-0.010607,0,0,0.064993,0.03723,"[0.252, 0.084, 0.26, 0.164, 0.24]"
11,300,2.417,2.1442,2.4392,-2.939525,-0.010286,-0.01135,0,0,0.050649,0.035861,"[0.216667, 0.07, 0.233333, 0.243333, 0.236667]"
11,350,2.1721,1.8969,2.7865,-3.508968,-0.011032,-0.011522,0,0,0.048041,0.03986,"[0.211429, 0.062857, 0.217143, 0.277143, 0.231429]"
11,400,2.2085,1.9265,2.7402,-3.999721,-0.010208,-0.010265,0,0,0.297185,0.160415,"[0.185, 0.055, 0.1975, 0.3225, 0.24]"
11,450,2.0842,1.9276,2.8222,-4.516122,-0.010389,-0.010221,0,0,0.531552,0.225336,"[0.164444, 0.051111, 0.193333, 0.351111, 0.24]"
11,500,1.6938,1.9909,4.4706,-5.345786,-0.014694,-0.012031,0,0,0.701039,0.22498,"[0.152, 0.058, 0.198, 0.35, 0.242]"
11,550,1.3981,1.7706,4.8376,-5.919205,-0.012397,-0.012051,0,0,0.189794,0.109897,"[0.141818, 0.069091, 0.190909, 0.341818, 0.256364]"
11,600,1.3576,1.8141,4.8391,-6.419503,-0.010877,-0.012099,0,0,0.451826,0.240913,"[0.13, 0.065, 0.178333, 0.353333, 0.273333]"
11,650,1.3184,1.8205,5.1641,-6.984496,-0.010845,-0.012342,0,0,0.655922,0.371885,"[0.12, 0.061538, 0.166154, 0.361538, 0.290769]"
11,700,1.3009,1.8724,5.1583,-7.483334,-0.010296,-0.010688,0,0,0.802683,0.467442,"[0.112857, 0.057143, 0.155714, 0.361429, 0.312857]"
11,750,1.3737,1.884,5.0872,-7.969123,-0.009899,-0.01025,0,0,0.91047,0.53828,"[0.106667, 0.054667, 0.146667, 0.370667, 0.321333]"
11,800,1.3686,1.8444,5.1085,-8.473373,-0.010015,-0.010269,0,0,0.953394,0.573495,"[0.1, 0.05375, 0.1375, 0.36625, 0.3425]"
11,850,1.3348,1.8907,5.1199,-8.975661,-0.010025,-0.009956,0,0,0.998253,0.607894,"[0.094118, 0.051765, 0.131765, 0.367059, 0.355294]"
11,900,1.3332,1.9285,5.1059,-9.472865,-0.009975,-0.009948,0,0,1.035169,0.636625,"[0.088889, 0.05, 0.125556, 0.365556, 0.37]"
11,950,1.3448,1.8949,5.109,-9.973481,-0.010012,-0.010022,0,0,1.064039,0.660227,"[0.084211, 0.049474, 0.118947, 0.366316, 0.381053]"
11,1000,1.3109,1.9038,5.1363,-10.478935,-0.010058,-0.010028,0,0,1.114633,0.693727,"[0.081, 0.047, 0.113, 0.37, 0.389]"
11,1050,1.2683,1.9382,6.1058,-11.172829,-0.011509,-0.010986,0,0,1.13824,0.735777,"[0.078095, 0.044762, 0.108571, 0.374286, 0.394286]"
11,1100,1.1975,1.9742,6.079,-11.667486,-0.010473,-0.010973,0,0,1.142815,0.76687,"[0.075455, 0.044545, 0.104545, 0.372727, 0.402727]"
11,1150,1.269,1.9215,6.1223,-12.176138,-0.010283,-0.011013,0,0,1.15282,0.798813,"[0.073913, 0.042609, 0.101739, 0.368696, 0.413043]"
11,1200,1.3813,1.9504,6.0811,-12.667906,-0.010001,-0.010945,0,0,1.167005,0.831647,"[0.0725, 0.041667, 0.099167, 0.3625, 0.424167]"
11,1250,1.326,1.9327,6.1046,-13.172599,-0.010037,-0.009999,0,0,1.175276,0.8604,"[0.0704, 0.0408, 0.0968, 0.356, 0.436]"
11,1300,1.3967,1.8897,6.1713,-13.68594,-0.01017,-0.010092,0,0,1.182837,0.887519,"[0.068462, 0.040769, 0.094615, 0.350769, 0.445385]"
11,1350,1.3927,1.921,6.1534,-14.182365,-0.009988,-0.010031,0,0,1.194617,0.915305,"[0.065926, 0.040741, 0.091111, 0.351111, 0.451111]"
